ANO;PERIODO;REPRESENTANTE;CLIENTE;DATAFATURAMENTO;DATAVENCIMENTO;DATAPAGAMENTO;NOTA;SERIE;FATURA;TIPO;PARCELA;VALOR;VALID_COM;VALOR_COM_2;Processo da Comissao;Estorno Inadimplecia?
20;5;90215;82652;21/06/2019;19/09/2019;14/05/2020;1732345;1;20188701;RI;3;14,34;0,09;1,2906;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;90215;85103;20/01/2020;04/05/2020;05/05/2020;1913416;1;32676601;RI;3;2125;0,06;127,5;Parcelas Pagas no Mês                                                 ; 
20;5;90215;82010;20/01/2020;19/05/2020;19/05/2020;1912593;1;32623801;RI;3;745,79;0,08;59,6632;Parcelas Pagas no Mês                                                 ; 
20;5;90215;82652;11/04/2019;09/08/2019;14/05/2020;1680102;1;15638901;RI;4;111,75;0,09;10,0575;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;90215;82652;06/06/2019;04/09/2019;14/05/2020;1720365;1;19189701;RI;2;109,88;0,09;9,8892;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;90215;82652;06/06/2019;03/12/2019;27/05/2020;1720365;1;19189701;RI;5;741,64;0,09;66,7476;Parcelas Pagas no Mês                                                 ; 
20;5;90215;82652;24/06/2019;22/09/2019;14/05/2020;1734183;1;20358501;RI;3;18,42;0,09;1,6578;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;90215;88354;30/10/2019;12/05/2020;20/05/2020;1847280;1;28114701;RI;6;371,32;0,07;25,9924;Parcelas Pagas no Mês                                                 ; 
20;5;90215;89451;20/12/2019;18/05/2020;15/05/2020;1890176;1;31343701;RI;5;23,87;0,1;2,387;Parcelas Pagas no Mês                                                 ; 
20;5;90215;84455;04/11/2019;02/05/2020;05/05/2020;1851778;1;28486901;RI;5;894,2;0,08;71,536;Parcelas Pagas no Mês                                                 ; 
20;5;90215;84455;09/03/2020;23/05/2020;26/05/2020;1963473;1;35554301;RI;2;654,98;0,08;52,3984;Parcelas Pagas no Mês                                                 ; 
20;5;90215;80374;24/10/2019;21/05/2020;22/05/2020;1841808;1;27656201;RI;6;583,24;0,08;46,6592;Parcelas Pagas no Mês                                                 ; 
20;5;90215;80374;13/12/2019;11/05/2020;12/05/2020;1883749;1;30926601;RI;4;752,38;0,08;60,1904;Parcelas Pagas no Mês                                                 ; 
20;5;90215;80374;04/02/2020;04/05/2020;05/05/2020;1927388;1;33679301;RI;3;1120,41;0,08;89,6328;Parcelas Pagas no Mês                                                 ; 
20;5;90215;80374;21/02/2020;21/05/2020;22/05/2020;1946883;1;34735101;RI;3;68;0,08;5,44;Parcelas Pagas no Mês                                                 ; 
20;5;90215;86350;12/11/2019;25/05/2020;26/05/2020;1858166;1;28937201;RI;6;802,8;0,09;72,252;Parcelas Pagas no Mês                                                 ; 
20;5;90215;82644;21/11/2019;19/05/2020;19/05/2020;1866087;1;29545901;RI;6;41,33;0,09;3,7197;Parcelas Pagas no Mês                                                 ; 
20;5;90215;82644;31/01/2020;15/05/2020;15/05/2020;1924299;1;33454301;RI;2;1000,8;0,07;70,056;Parcelas Pagas no Mês                                                 ; 
20;5;90215;82644;11/03/2020;10/05/2020;05/05/2020;1965467;1;35658601;RI;2;62,8;0,07;4,396;Parcelas Pagas no Mês                                                 ; 
20;5;90215;82644;28/10/2019;25/05/2020;26/05/2020;1844705;1;27913501;RI;6;515,33;0,07;36,0731;Parcelas Pagas no Mês                                                 ; 
20;5;90215;59357;20/01/2020;19/05/2020;19/05/2020;1913401;1;32675101;RI;4;153;0,09;13,77;Parcelas Pagas no Mês                                                 ; 
20;5;90215;88788;20/01/2020;04/05/2020;05/05/2020;1912591;1;32623601;RI;3;398,65;0,08;31,892;Parcelas Pagas no Mês                                                 ; 
20;5;90215;86618;10/12/2019;08/05/2020;05/05/2020;1880595;1;30683401;RI;4;1547;0,06;92,82;Parcelas Pagas no Mês                                                 ; 
20;5;90215;187857;12/02/2020;27/04/2020;04/05/2020;1934664;1;34115001;RI;2;1211,79;0,09;109,0611;Parcelas Pagas no Mês                                                 ; 
20;5;90215;60722;26/11/2019;23/06/2020;29/05/2020;1870274;1;29881901;RI;6;517,33;0,07;36,2131;Parcelas Pagas no Mês                                                 ; 
20;5;90215;60722;26/11/2019;24/05/2020;04/05/2020;1870274;1;29881901;RI;5;517,33;0,07;36,2131;Parcelas Pagas no Mês                                                 ; 
20;5;90215;86129;13/02/2020;12/07/2020;29/05/2020;1936409;1;34192601;RI;2;703,35;0,09;63,3015;Parcelas Pagas no Mês                                                 ; 
20;5;90215;86129;13/02/2020;28/05/2020;29/05/2020;1936409;1;34192601;RI;3;703,35;0,09;63,3015;Parcelas Pagas no Mês                                                 ; 
20;5;90215;82940;12/11/2019;25/05/2020;26/05/2020;1858541;1;28952501;RI;6;474,3;0,09;42,687;Parcelas Pagas no Mês                                                 ; 
20;5;90215;48231;23/10/2019;20/05/2020;15/05/2020;1841172;1;27633601;RI;7;546,53;0,09;49,1877;Parcelas Pagas no Mês                                                 ; 
20;5;90215;84210;17/01/2020;16/05/2020;19/05/2020;1911384;1;32525401;RI;4;682,83;0,08;54,6264;Parcelas Pagas no Mês                                                 ; 
20;5;90215;87549;24/01/2020;08/05/2020;11/05/2020;1917742;1;32966701;RI;3;252,6;0,09;22,734;Parcelas Pagas no Mês                                                 ; 
20;5;90215;88787;19/02/2020;04/05/2020;06/05/2020;1944108;1;34573201;RI;2;601,09;0,08;48,0872;Parcelas Pagas no Mês                                                 ; 
20;5;90215;85459;05/03/2020;04/05/2020;05/05/2020;1959281;1;35347501;RI;2;71,82;0,08;5,7456;Parcelas Pagas no Mês                                                 ; 
20;5;90215;144907;30/10/2019;27/05/2020;26/05/2020;1847879;1;28206001;RI;6;501,34;0,1;50,134;Parcelas Pagas no Mês                                                 ; 
20;5;90215;86083;30/11/2019;13/05/2020;15/05/2020;1873792;1;30165801;RI;4;1112,49;0,07;77,8743;Parcelas Pagas no Mês                                                 ; 
20;5;90215;86083;20/01/2020;19/05/2020;14/05/2020;1912586;1;32623101;RI;3;143,77;0,08;11,5016;Parcelas Pagas no Mês                                                 ; 
20;5;90215;86093;10/12/2019;08/05/2020;07/05/2020;1880642;1;30688901;RI;4;352,35;0,09;31,7115;Parcelas Pagas no Mês                                                 ; 
20;5;90215;80306;21/10/2019;12/05/2020;28/05/2020;1839360;1;27490701;RI;4;706,2;0,07;49,434;Parcelas Pagas no Mês                                                 ; 
20;5;90215;88377;30/10/2019;27/05/2020;28/05/2020;1847292;1;28115901;RI;6;512,27;0,08;40,9816;Parcelas Pagas no Mês                                                 ; 
20;5;90215;86332;12/12/2019;10/05/2020;12/05/2020;1882937;1;30860601;RI;5;908,23;0,08;72,6584;Parcelas Pagas no Mês                                                 ; 
20;5;90215;84395;24/02/2020;24/05/2020;18/05/2020;1947360;1;34782801;RI;2;872,94;0,08;69,8352;Parcelas Pagas no Mês                                                 ; 
20;5;90215;88662;15/10/2019;12/05/2020;14/05/2020;1834808;1;27159801;RI;7;12,66;0,1;1,266;Parcelas Pagas no Mês                                                 ; 
20;5;90215;88662;11/10/2019;08/05/2020;12/05/2020;1831765;1;26943101;RI;6;677,84;0,06;40,6704;Parcelas Pagas no Mês                                                 ; 
20;5;90215;88662;14/02/2020;14/05/2020;14/05/2020;1937527;1;34238401;RI;2;167,55;0,06;10,053;Parcelas Pagas no Mês                                                 ; 
20;5;90215;88662;04/03/2020;03/05/2020;05/05/2020;1958304;1;35302101;RI;2;44,88;0,06;2,6928;Parcelas Pagas no Mês                                                 ; 
20;5;90215;88662;23/11/2019;21/05/2020;20/05/2020;1867947;1;29713901;RI;5;805,46;0,05;40,273;Parcelas Pagas no Mês                                                 ; 
20;5;90215;88662;24/02/2020;24/05/2020;26/05/2020;1947190;1;34765801;RI;2;71,17;0,06;4,2702;Parcelas Pagas no Mês                                                 ; 
20;5;90215;102244;19/11/2019;17/05/2020;19/05/2020;1862951;1;29293101;RI;5;666,4;0,06;39,984;Parcelas Pagas no Mês                                                 ; 
20;5;90215;80173;14/01/2020;13/05/2020;21/05/2020;1908519;1;32416301;RI;4;39,75;0,1;3,975;Parcelas Pagas no Mês                                                 ; 
20;5;90215;85030;29/11/2019;12/05/2020;12/05/2020;1872975;1;30103301;RI;5;793,76;0,08;63,5008;Parcelas Pagas no Mês                                                 ; 
20;5;90215;89181;19/02/2020;04/05/2020;05/05/2020;1943091;1;34499501;RI;2;613,56;0,08;49,0848;Parcelas Pagas no Mês                                                 ; 
20;5;90215;89882;16/09/2019;14/01/2020;25/05/2020;1806408;1;25135001;RI;4;185,8;0,08;14,864;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;90215;89181;05/03/2020;04/05/2020;11/05/2020;1959345;1;35353201;RI;2;28,05;0,08;2,244;Parcelas Pagas no Mês                                                 ; 
20;5;90215;89182;21/01/2020;05/05/2020;06/05/2020;1913549;1;32688501;RI;3;534,15;0,08;42,732;Parcelas Pagas no Mês                                                 ; 
20;5;90215;89882;16/09/2019;12/06/2020;25/05/2020;1806408;1;25135001;RI;5;185,8;0,08;14,864;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;90215;89882;16/09/2019;14/03/2020;25/05/2020;1806408;1;25135001;RI;6;619,33;0,08;49,5464;Parcelas Pagas no Mês                                                 ; 
20;5;93342;91663;21/10/2019;19/01/2020;;1839525;1;27507201;RI;2;-91,46;0,03;-2,7438;Desconto Inadimplencia                                                ; 
20;5;93342;91663;20/09/2019;18/01/2020;;1810989;1;25442901;RI;3;-149,1;0,03;-4,473;Desconto Inadimplencia                                                ; 
20;5;93342;26993;31/07/2019;27/01/2020;;1768743;1;22611001;RI;5;-644,81;0,03;-19,3443;Desconto Inadimplencia                                                ; 
20;5;93342;26993;22/07/2019;18/01/2020;;1757053;1;21988401;RI;5;-124,72;0,03;-3,7416;Desconto Inadimplencia                                                ; 
20;5;93342;26993;28/09/2019;26/01/2020;;1818759;1;25981801;RI;3;-235,2;0,03;-7,056;Desconto Inadimplencia                                                ; 
20;5;93342;101314;13/09/2019;11/01/2020;;1804196;1;24994101;RI;3;-124,16;0,03;-3,7248;Desconto Inadimplencia                                                ; 
20;5;93342;96398;16/09/2019;14/01/2020;;1805499;1;25081601;RI;2;-296,36;0,03;-8,8908;Desconto Inadimplencia                                                ; 
20;5;93342;96398;25/11/2019;24/01/2020;;1869046;1;29796601;RI;2;-30,96;0,03;-0,9288;Desconto Inadimplencia                                                ; 
20;5;93342;52433;05/07/2019;31/01/2020;;1746197;1;21279701;RI;6;-1481,12;0,03;-44,4336;Desconto Inadimplencia                                                ; 
20;5;96392;97010;07/11/2019;05/05/2020;06/05/2020;1855237;1;28726201;RI;6;893,5;0,05;44,675;Parcelas Pagas no Mês                                                 ; 
20;5;96392;55464;17/12/2019;15/05/2020;18/05/2020;1887518;1;31163801;RI;5;300,76;0,05;15,038;Parcelas Pagas no Mês                                                 ; 
20;5;96392;92086;13/02/2020;13/05/2020;14/05/2020;1937440;1;34231701;RI;3;504,29;0,05;25,2145;Parcelas Pagas no Mês                                                 ; 
20;5;96392;92086;04/03/2020;03/05/2020;05/05/2020;1959167;1;35339701;RI;2;106,25;0,05;5,3125;Parcelas Pagas no Mês                                                 ; 
20;5;96392;102395;31/01/2020;30/04/2020;04/05/2020;1924021;1;33428601;RI;2;349,92;0,05;17,496;Parcelas Pagas no Mês                                                 ; 
20;5;96392;93579;07/02/2020;07/05/2020;11/05/2020;1930897;1;33904901;RI;3;725,05;0,05;36,2525;Parcelas Pagas no Mês                                                 ; 
20;5;96392;41975;26/02/2020;26/05/2020;27/05/2020;1949084;1;34921701;RI;3;150,2;0,05;7,51;Parcelas Pagas no Mês                                                 ; 
20;5;96392;70689;16/01/2020;15/05/2020;18/05/2020;1911013;1;32504701;RI;4;288,75;0,05;14,4375;Parcelas Pagas no Mês                                                 ; 
20;5;96392;93584;20/02/2020;20/05/2020;21/05/2020;1944390;1;34600701;RI;3;942,36;0,05;47,118;Parcelas Pagas no Mês                                                 ; 
20;5;96392;94971;29/11/2019;27/05/2020;28/05/2020;1873570;1;30143601;RI;5;290;0,05;14,5;Parcelas Pagas no Mês                                                 ; 
20;5;96392;143692;21/10/2019;18/05/2020;19/05/2020;1839225;1;27478401;RI;7;577,5;0,05;28,875;Parcelas Pagas no Mês                                                 ; 
20;5;96392;97899;17/10/2019;14/05/2020;15/05/2020;1837032;1;27335001;RI;7;1968,74;0,05;98,437;Parcelas Pagas no Mês                                                 ; 
20;5;96392;97899;20/01/2020;19/05/2020;20/05/2020;1912437;1;32616401;RI;4;42;0,05;2,1;Parcelas Pagas no Mês                                                 ; 
20;5;96392;97899;06/11/2019;04/05/2020;05/05/2020;1854310;1;28671801;RI;5;140;0,05;7;Parcelas Pagas no Mês                                                 ; 
20;5;96392;97899;23/01/2020;22/05/2020;25/05/2020;1917021;1;32921501;RI;4;980;0,05;49;Parcelas Pagas no Mês                                                 ; 
20;5;96392;99012;22/11/2019;20/05/2020;19/05/2020;1867425;1;29659501;RI;6;575,71;0,05;28,7855;Parcelas Pagas no Mês                                                 ; 
20;5;96392;93797;05/03/2020;04/05/2020;05/05/2020;1959334;1;35352101;RI;2;31,28;0,05;1,564;Parcelas Pagas no Mês                                                 ; 
20;5;96392;85843;01/11/2019;29/05/2020;08/05/2020;1850146;1;28359901;RI;7;170,85;0,05;8,5425;Parcelas Pagas no Mês                                                 ; 
20;5;96392;64548;16/09/2019;13/05/2020;18/05/2020;1806066;1;25127601;RI;7;394,4;0,05;19,72;Parcelas Pagas no Mês                                                 ; 
20;5;96392;93606;20/02/2020;20/05/2020;21/05/2020;1944971;1;34635901;RI;3;137,71;0,05;6,8855;Parcelas Pagas no Mês                                                 ; 
20;5;96392;93606;24/01/2020;23/05/2020;26/05/2020;1918576;1;33021301;RI;4;613,06;0,05;30,653;Parcelas Pagas no Mês                                                 ; 
20;5;96392;93606;29/01/2020;13/05/2020;14/05/2020;1921970;1;33303301;RI;3;31,82;0,05;1,591;Parcelas Pagas no Mês                                                 ; 
20;5;96392;91744;23/01/2020;22/05/2020;19/05/2020;1916345;1;32868901;RI;4;162,4;0,05;8,12;Parcelas Pagas no Mês                                                 ; 
20;5;96392;94491;01/10/2019;12/07/2020;27/05/2020;1821508;1;26207901;RI;8;768,75;0,05;38,4375;Parcelas Pagas no Mês                                                 ; 
20;5;96392;94491;01/10/2019;28/04/2020;13/05/2020;1821508;1;26207901;RI;7;768,74;0,05;38,437;Parcelas Pagas no Mês                                                 ; 
20;5;96392;95283;22/01/2020;21/05/2020;19/05/2020;1914778;1;32771101;RI;4;475,76;0,05;23,788;Parcelas Pagas no Mês                                                 ; 
20;5;96392;95765;08/11/2019;06/05/2020;08/05/2020;1855616;1;28751401;RI;5;630;0,05;31,5;Parcelas Pagas no Mês                                                 ; 
20;5;96392;96266;22/01/2020;21/05/2020;19/05/2020;1915198;1;32798101;RI;4;286,65;0,05;14,3325;Parcelas Pagas no Mês                                                 ; 
20;5;96392;97216;14/10/2019;11/05/2020;15/05/2020;1833516;1;27068801;RI;7;323,74;0,05;16,187;Parcelas Pagas no Mês                                                 ; 
20;5;96392;97216;24/12/2019;22/05/2020;20/05/2020;1893885;1;31585701;RI;5;128,34;0,05;6,417;Parcelas Pagas no Mês                                                 ; 
